flickr',using_id',img_loc',the_image',img_width',img_height',crop_coords',do_img_at',sub_img,full_id',r_min',r_max',r_mean',r_mode',g_min',g_max',g_mean',g_mode',b_min',b_max',b_mean',b_mode',center_rgb',post_num_regions',post_top_hsl',post_top_count',post_2_hsl',post_2_count',post_3_hsl',post_3_count',post_4_hsl',post_4_count',post_5_hsl',post_5_count',post_6_hsl',post_6_count',center_hsl',full_red_count',visib_red_count',vivid_red_count',full_orange_count',visib_orange_count',vivid_orange_count',full_yellow_count',visib_yellow_count',vivid_yellow_count',full_green_count',visib_green_count',vivid_green_count',full_cyan_count',visib_cyan_count',vivid_cyan_count',full_blue_count',visib_blue_count',vivid_blue_count',full_purple_count',visib_purple_count',vivid_purple_count',full_mag_count',visib_mag_count',vivid_mag_count',vivid_count',sat_min_val',sat_25_val',sat_50_val',sat_75_val',sat_max_val',hue_mean_val',sat_mean_val',light_mean_val',light_max_val',light_max_count',light_min_val',light_min_count',light_25_value',light_50_value',light_75_value',gen_bright_count',gen_dark_count',common_hsl_1_val',common_hsl_1_count',common_hsl_2_val',common_hsl_2_count',common_hsl_3_val',common_hsl_3_count',common_hsl_4_val',common_hsl_4_count'
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243515616,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3072x2304 at 0x1EA136D5FD0>,3072,2304,"[(0, 0, 1013, 760), (0, 760, 1013, 1543), (0, 1543, 1013, 2304), (1013, 0, 2058, 760), (1013, 760, 2058, 1543), (1013, 1543, 2058, 2304), (2058, 0, 3072, 760), (2058, 760, 3072, 1543), (2058, 1543, 3072, 2304)]",1698572966,6,5224351561606,0,233,148.6989833,42043,107,255,189.1871461,41507,103,255,186.0834623,34503,"(126, 175, 170)",1,"(177.85714285714286, 0.1891891891891891, 0.7098039215686274)",795245,,0,,0,,0,,0,,0,"[173.87755102040813, 0.2344497607655502, 0.5901960784313726]",0,0,0,0,0,0,0,0,0,93,0,0,795152,47,0,0,0,0,0,0,0,0,0,0,0,0.08641975309,0.221719457,0.243697479,0.2653061224,1,175.8112945,0.2442377313,0.6640412802,0.9568627451,3,0.2098039216,1,0.6352941176,0.6647058824,0.6960784314,107,0,"(166.95652173913047, 0.2613636363636364, 0.6549019607843137)",1637,"(174.2857142857143, 0.2333333333333333, 0.6470588235294117)",1331,"(173.18181818181822, 0.2682926829268292, 0.6784313725490196)",1247,"(169.56521739130437, 0.2613636363636364, 0.6549019607843137)",1123
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243515616,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3072x2304 at 0x1EA136D5FD0>,3072,2304,"[(0, 0, 1013, 760), (0, 760, 1013, 1543), (0, 1543, 1013, 2304), (1013, 0, 2058, 760), (1013, 760, 2058, 1543), (1013, 1543, 2058, 2304), (2058, 0, 3072, 760), (2058, 760, 3072, 1543), (2058, 1543, 3072, 2304)]",1698572998,7,5224351561607,148,247,173.017213,86658,173,250,195.7634239,58333,214,255,231.740103,61535,"(168, 192, 230)",1,"(219.00000000000003, 0.4999999999999999, 0.7647058823529411)",770640,,0,,0,,0,,0,,0,"[216.7741935483871, 0.5535714285714285, 0.7803921568627451]",0,0,0,0,0,0,0,0,0,0,0,0,39473,121,0,731167,36120,0,0,0,0,0,0,0,0,0.4244604317,0.5166666667,0.5535714286,0.6161616162,1,216.8054823,0.577308701,0.7936417961,0.9843137255,10147,0.7098039216,12,0.7647058824,0.7803921569,0.8098039216,50383,0,"(217.5, 0.5423728813559322, 0.7686274509803922)",13128,"(218.36065573770492, 0.48800000000000004, 0.7549019607843137)",12530,"(218.00000000000003, 0.4918032786885245, 0.7607843137254902)",11895,"(216.39344262295077, 0.5041322314049586, 0.7627450980392156)",9771
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243515616,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3072x2304 at 0x1EA136D5FD0>,3072,2304,"[(0, 0, 1013, 760), (0, 760, 1013, 1543), (0, 1543, 1013, 2304), (1013, 0, 2058, 760), (1013, 760, 2058, 1543), (1013, 1543, 2058, 2304), (2058, 0, 3072, 760), (2058, 760, 3072, 1543), (2058, 1543, 3072, 2304)]",1698573015,8,5224351561608,0,255,133.0689529,26032,0,255,148.9833115,24014,0,255,144.9030634,33460,"(78, 93, 92)",185,"(147.6923076923077, 0.06161137440758299, 0.5862745098039216)",187794,"(214.83870967741936, 0.7380952380952386, 0.8352941176470589)",133278,"(109.0909090909091, 0.09649122807017542, 0.44705882352941173)",76024,"(105.88235294117648, 0.06827309236947794, 0.4882352941176471)",69386,"(145.7142857142857, 0.11351351351351348, 0.36274509803921573)",33208,"(79.0909090909091, 0.10280373831775703, 0.580392156862745)",12358,"[176.0, 0.08771929824561396, 0.33529411764705885]",4630,3,0,12349,1,0,71766,782,0,257484,1225,0,367421,289,3,68994,54,0,7352,0,0,3966,0,0,3,0,0.07070707071,0.1120689655,0.1907514451,1,147.3242,0.2211125269,0.5570217664,1,612,0,19,0.4196078431,0.5352941176,0.6803921569,85297,8891,"(215.35714285714286, 0.7179487179487184, 0.8470588235294119)",4739,"(214.13793103448273, 0.7631578947368425, 0.8509803921568628)",4608,"(215.35714285714286, 0.6999999999999997, 0.8431372549019607)",4499,"(214.28571428571428, 0.7179487179487184, 0.8470588235294119)",4160
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52243515616,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=3072x2304 at 0x1EA136D5FD0>,3072,2304,"[(0, 0, 1013, 760), (0, 760, 1013, 1543), (0, 1543, 1013, 2304), (1013, 0, 2058, 760), (1013, 760, 2058, 1543), (1013, 1543, 2058, 2304), (2058, 0, 3072, 760), (2058, 760, 3072, 1543), (2058, 1543, 3072, 2304)]",1698573051,9,5224351561609,0,236,142.8977314,43671,96,255,181.6248785,39211,95,255,178.925013,34523,"(135, 176, 175)",11,"(177.93103448275863, 0.15025906735751302, 0.6215686274509804)",759823,"(180.0, 0.19736842105263144, 0.7019607843137254)",5650,"(178.0, 0.17857142857142846, 0.6705882352941177)",1032,"(183.3333333333334, 0.23684210526315794, 0.7019607843137254)",878,"(161.53846153846155, 0.1866028708133971, 0.5901960784313725)",720,"(172.10526315789474, 0.16521739130434784, 0.5490196078431373)",688,"[178.53658536585365, 0.20603015075376882, 0.6098039215686275]",0,0,0,0,0,0,0,0,0,0,0,0,771654,351,0,0,0,0,0,0,0,0,0,0,0,0.09090909091,0.1967213115,0.2209302326,0.2409638554,1,176.1911358,0.2194942129,0.6382200887,0.962745098,3,0.1921568627,17,0.6078431373,0.6431372549,0.6725490196,117,0,"(186.48648648648654, 0.21637426900584802, 0.6647058823529413)",1022,"(183.42857142857142, 0.20231213872832365, 0.6607843137254902)",1018,"(174.2857142857143, 0.2333333333333333, 0.6470588235294117)",998,"(167.14285714285714, 0.22340425531914895, 0.6313725490196078)",892
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52471161575,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA0ED8A750>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573086,9,5247116157500,0,255,166.7257722,142950,0,255,153.7828324,132871,0,255,152.5252455,133798,"(200, 195, 189)",561,"(11.111111111111073, 0.19708029197080282, 0.7313725490196079)",1790776,"(224.99999999999997, 0.2500000000000003, 0.9058823529411765)",1682216,"(33.06122448979594, 0.6533333333333331, 0.8529411764705882)",814445,"(210.00000000000009, 0.1111111111111111, 0.8588235294117648)",504716,"(268.0, 0.060728744939271204, 0.5156862745098039)",298516,"(180.0, 0.06666666666666654, 0.9705882352941176)",275128,"[32.72727272727264, 0.0909090909090908, 0.7627450980392156]",771433,591,0,1920324,6428,0,1085248,507,0,167410,0,0,392160,36,0,611531,200,0,1314386,1,0,815396,59121,2,2,0,0.04347826087,0.131147541,0.2745098039,1,141.1312476,0.1747076304,0.6202282985,1,104746,0,757,0.4392156863,0.6607843137,0.7784313725,1058322,16064,"(0.0, 0.0, 1.0)",36665,"(248.57142857142864, 0.03225806451612905, 0.42549019607843136)",21412,"(247.5, 0.03636363636363636, 0.43137254901960786)",21163,"(254.99999999999994, 0.037383177570093455, 0.4196078431372549)",21097
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52471161575,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA0ED8A750>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573306,1,5247116157501,0,241,135.5057178,33497,0,243,133.6871175,33516,0,253,142.306779,31365,"(105, 103, 111)",3,"(224.99999999999997, 0.2608695652173916, 0.9098039215686274)",744931,"(311.42857142857144, 0.5575221238938052, 0.7784313725490196)",24025,"(327.27272727272725, 0.20183486238532108, 0.5725490196078431)",924,,0,,0,,0,"[254.99999999999994, 0.037383177570093455, 0.4196078431372549]",3842,0,0,1267,0,0,1164,0,0,48,0,0,7044,1,0,300925,0,0,418567,0,0,37023,2666,0,0,0,0.03286384977,0.0380952381,0.1287128713,1,243.2467988,0.09588644234,0.5409741396,0.9647058824,5764,0.04117647059,1,0.4019607843,0.4352941176,0.7058823529,146053,8,"(254.99999999999994, 0.037383177570093455, 0.4196078431372549)",15484,"(248.57142857142864, 0.03225806451612905, 0.42549019607843136)",15388,"(247.5, 0.03636363636363636, 0.43137254901960786)",14765,"(247.5, 0.03773584905660377, 0.41568627450980394)",14150
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52471161575,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA0ED8A750>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573326,2,5247116157502,0,255,179.0173533,10850,0,255,175.7939826,9872,0,255,168.7274918,8019,"(223, 210, 191)",93,"(192.0000000000001, 0.09090909090909109, 0.7843137254901961)",506273,"(248.57142857142853, 0.03867403314917129, 0.35490196078431374)",69408,"(26.25000000000001, 0.3076923076923077, 0.796078431372549)",34147,"(36.77419354838707, 0.2108843537414966, 0.711764705882353)",23046,"(34.545454545454525, 0.20754716981132074, 0.6882352941176471)",18943,"(30.638297872340424, 0.2781065088757396, 0.6686274509803921)",11658,"[35.62499999999998, 0.3333333333333333, 0.8117647058823529]",35610,0,0,140234,611,0,338660,98,0,58465,0,0,90605,1,0,37401,0,0,80101,0,0,13124,0,0,0,0,0.04761904762,0.09638554217,0.1643835616,1,99.69748337,0.1343559614,0.6824701809,1,5145,0.04117647059,11,0.5411764706,0.7176470588,0.8333333333,171363,168,"(255.00000000000006, 0.0449438202247191, 0.34901960784313724)",3781,"(254.99999999999994, 0.04395604395604395, 0.3568627450980392)",3610,"(247.5, 0.045454545454545456, 0.34509803921568627)",3251,"(248.57142857142864, 0.03783783783783786, 0.3627450980392157)",2998
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52471161575,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA0ED8A750>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573351,3,5247116157503,0,255,136.8609909,18095,0,255,126.1345012,20326,0,255,120.6238503,24608,"(158, 150, 151)",73,"(0.0, 0.03759398496240599, 0.26078431372549016)",386371,"(28.125000000000004, 0.14285714285714285, 0.5607843137254902)",143879,"(47.14285714285717, 0.2592592592592587, 0.8941176470588235)",62399,"(0.0, 0.09090909090909068, 0.9784313725490196)",29908,"(21.60000000000002, 0.09960159362549804, 0.5078431372549019)",16331,"(22.49999999999997, 0.09195402298850575, 0.3411764705882353)",12666,"[352.5, 0.039603960396039604, 0.603921568627451]",156479,4,0,229353,1355,0,115128,200,0,1182,0,0,4073,0,0,2936,0,0,176125,0,0,85364,0,0,0,0,0.02127659574,0.08235294118,0.1829787234,1,117.7682007,0.1147736977,0.5034502288,1,1631,0,346,0.3823529412,0.4647058824,0.6117647059,37804,6178,"(284.99999999999983, 0.018518518518518517, 0.42352941176470593)",10264,"(270.0000000000001, 0.01869158878504673, 0.41960784313725485)",9690,"(285.00000000000006, 0.018348623853211007, 0.4274509803921569)",9347,"(280.00000000000006, 0.013574660633484179, 0.43333333333333335)",8136
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52471161575,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA0ED8A750>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573376,4,5247116157504,0,255,150.1384391,14287,0,255,115.1275601,18278,0,255,136.4347947,14783,"(115, 111, 119)",35,"(325.7142857142857, 0.35714285714285715, 0.615686274509804)",707447,"(33.75000000000003, 0.6315789473684209, 0.8509803921568627)",36932,"(220.00000000000003, 0.03829787234042557, 0.4607843137254902)",9649,"(206.66666666666657, 0.10588235294117646, 0.8333333333333333)",7874,"(199.99999999999997, 0.034090909090908963, 0.6549019607843137)",3366,"(229.0909090909091, 0.15492957746478878, 0.1392156862745098)",2535,"[270.0, 0.034782608695652174, 0.45098039215686275]",11585,2,0,15833,13,0,13143,24,0,2274,0,0,13932,0,0,16608,0,0,253926,0,0,465878,55092,2,2,0,0.03773584906,0.2307692308,0.3333333333,1,283.637201,0.2260989309,0.5234510673,1,7824,0,2,0.4137254902,0.4843137255,0.6196078431,32615,3619,"(248.57142857142864, 0.031111111111111128, 0.4411764705882353)",6364,"(254.99999999999994, 0.036036036036036036, 0.43529411764705883)",6309,"(248.57142857142853, 0.0308370044052863, 0.44509803921568625)",6134,"(247.5, 0.03636363636363636, 0.43137254901960786)",5991
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52471161575,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA0ED8A750>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573401,5,5247116157505,0,255,191.9534865,14640,0,255,190.0390866,16150,0,255,184.9849958,19982,"(202, 200, 193)",178,"(210.00000000000009, 0.1111111111111111, 0.8588235294117648)",298771,"(63.33333333333332, 0.08823529411764702, 0.6)",236779,"(60.0, 0.023255813953488292, 0.7470588235294118)",18099,"(22.85714285714286, 0.11229946524064169, 0.3666666666666667)",15654,"(9.999999999999979, 0.029702970297029663, 0.39607843137254906)",15199,"(30.0, 0.06779661016949153, 0.4627450980392157)",7744,"[46.66666666666671, 0.07826086956521733, 0.7745098039215685]",42317,0,0,138203,536,0,329866,34,0,85944,0,0,176620,3,0,14844,0,0,15681,0,0,14760,0,0,0,0,0.04615384615,0.07623318386,0.1228070175,1,95.82173819,0.1285763025,0.7397893649,1,19788,0,94,0.637254902,0.7960784314,0.8764705882,273210,1316,"(0.0, 0.0, 1.0)",2935,"(180.0, 1.0, 0.9941176470588236)",2050,"(180.0, 1.0, 0.996078431372549)",1835,"(180.0, 1.0, 0.9921568627450981)",1604
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52471161575,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA0ED8A750>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573430,6,5247116157506,0,255,193.700691,30761,0,255,175.2735924,32589,0,255,169.360555,23384,"(215, 194, 194)",51,"(5.454545454545436, 0.16176470588235295, 0.7333333333333334)",457895,"(21.951219512195127, 0.22162162162162163, 0.6372549019607843)",134006,"(339.99999999999983, 0.01910828025477709, 0.307843137254902)",62444,"(48.0, 0.05263157894736823, 0.8137254901960784)",25632,"(0.0, 0.041237113402061855, 0.3803921568627451)",22152,"(30.000000000000014, 0.2, 0.1764705882352941)",9485,"[0.0, 0.20792079207920805, 0.8019607843137255]",366136,5,0,277294,612,0,38124,17,0,5091,0,0,10406,1,0,12378,0,0,22270,0,0,62263,0,0,0,0,0.1417004049,0.2142857143,0.2795031056,1,111.9616925,0.2129759608,0.710014101,1,717,0,297,0.6490196078,0.7039215686,0.8294117647,170400,2888,"(23.478260869565222, 0.2771084337349396, 0.6745098039215687)",4189,"(22.978723404255316, 0.2814371257485028, 0.6725490196078432)",3774,"(22.17391304347825, 0.2804878048780488, 0.6784313725490196)",3480,"(22.978723404255348, 0.2781065088757396, 0.6686274509803921)",3420
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52471161575,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA0ED8A750>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573452,7,5247116157507,0,255,119.0114997,32157,0,255,112.9581446,35221,0,255,122.250861,30997,"(195, 198, 205)",60,"(268.0, 0.060728744939271204, 0.5156862745098039)",298259,"(12.307692307692303, 0.5652173913043478, 0.8647058823529412)",101599,"(252.00000000000003, 0.05102040816326535, 0.38431372549019605)",66973,"(327.6, 0.23148148148148148, 0.42352941176470593)",46044,"(220.58823529411765, 0.173469387755102, 0.615686274509804)",43266,"(11.99999999999993, 0.18518518518518584, 0.9470588235294117)",42328,"[221.99999999999997, 0.09090909090909109, 0.7843137254901961]",44632,575,0,34766,1085,0,21829,2,0,1530,0,0,41512,26,0,200685,200,0,314404,1,0,111535,1362,0,0,0,0.03673469388,0.07246376812,0.1751412429,1,224.6741129,0.1413809126,0.4658848232,1,16812,0,17,0.2901960784,0.368627451,0.6450980392,60725,1346,"(240.0, 0.02702702702702703, 0.2901960784313725)",14927,"(240.0, 0.027777777777777776, 0.2823529411764706)",14461,"(240.0, 0.026315789473684206, 0.29803921568627456)",13222,"(240.0, 0.028571428571428567, 0.27450980392156865)",12613
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52471161575,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA0ED8A750>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573477,8,5247116157508,0,255,190.2614251,39982,0,255,179.748426,42614,0,255,170.530263,39813,"(220, 195, 160)",115,"(51.428571428571466, 0.06666666666666671, 0.7941176470588236)",394281,"(0.0, 0.035532994923857884, 0.6137254901960785)",75503,"(15.483870967741934, 0.22627737226277367, 0.7313725490196078)",51716,"(22.222222222222253, 0.4285714285714288, 0.8764705882352941)",47740,"(120.0, 0.025641025641026275, 0.9235294117647059)",29644,"(0.0, 0.0, 0.4392156862745098)",20358,"[34.99999999999998, 0.4615384615384617, 0.7450980392156863]",108206,5,0,316096,2210,0,225851,131,0,12862,0,0,47903,4,0,25738,0,0,33251,0,0,25338,1,0,0,0,0.07569721116,0.1715976331,0.275,1,73.81363837,0.2131769508,0.7070900409,1,52829,0,1,0.5843137255,0.7274509804,0.8274509804,165944,536,"(0.0, 0.0, 1.0)",25087,"(60.0, 1.0, 0.9980392156862745)",4041,"(180.0, 1.0, 0.9980392156862745)",2679,"(180.0, 1.0, 0.996078431372549)",2265
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",52471161575,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA0ED8A750>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573504,9,5247116157509,50,233,201.0056048,82730,21,231,171.9917295,89166,0,230,154.3912103,86426,"(205, 175, 157)",7,"(20.48780487804879, 0.2455089820359281, 0.6725490196078432)",760345,"(26.896551724137915, 0.14427860696517403, 0.6058823529411765)",4799,"(17.142857142857114, 0.10294117647058823, 0.26666666666666666)",4229,"(14.999999999999947, 0.09090909090909091, 0.6549019607843137)",712,"(25.714285714285857, 0.07216494845360827, 0.8098039215686275)",567,"(17.64705882352942, 0.1452991452991453, 0.45882352941176474)",549,"[22.499999999999993, 0.32432432432432434, 0.7098039215686275]",2626,0,0,767278,6,0,1483,1,0,14,0,0,65,0,0,16,0,0,61,0,0,111,0,0,0,0,0.2919254658,0.3103448276,0.3285714286,1,22.71868276,0.305098457,0.6968553645,0.9039215686,14,0.09803921569,1,0.6823529412,0.7039215686,0.7176470588,208,5,"(22.97872340425531, 0.3286713286713287, 0.7196078431372549)",20801,"(23.265306122448965, 0.3288590604026846, 0.707843137254902)",12926,"(23.265306122448965, 0.30817610062893075, 0.6882352941176471)",12663,"(23.4782608695652, 0.3194444444444445, 0.7176470588235294)",9705
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51766029614,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA11FBE3D0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573524,9,5176602961400,0,255,169.2600464,125056,0,255,167.9474052,76148,0,255,161.4853695,84868,"(155, 169, 179)",1659,"(33.999999999999986, 0.4545454545454547, 0.8705882352941177)",1170387,"(216.17647058823533, 0.4657534246575343, 0.7137254901960784)",913540,"(206.25, 0.18390804597701152, 0.6588235294117647)",519645,"(218.91891891891896, 0.1770334928229664, 0.5901960784313726)",207649,"(36.000000000000014, 0.05319148936170216, 0.3686274509803922)",173776,"(220.79999999999998, 0.11627906976744184, 0.4215686274509804)",170968,"[204.99999999999994, 0.13636363636363635, 0.6549019607843136]",205119,296,0,1576634,4930,0,2859015,34558,93,93602,11,0,1165330,14112,90,1017957,105316,1,117099,131,0,43132,3,0,184,0,0.1111111111,0.2045454545,0.4081632653,1,100.3047187,0.2961243298,0.6488694068,1,2411,0,246,0.4960784314,0.6803921569,0.8156862745,1245459,61776,"(215.2941176470588, 0.5573770491803279, 0.7607843137254902)",6932,"(213.33333333333331, 0.931034482758621, 0.9431372549019608)",6482,"(215.65217391304347, 0.5519999999999998, 0.7549019607843137)",6344,"(214.92537313432834, 0.5826086956521738, 0.7745098039215687)",4887
"[FlickrAPI for key ""82fbf72fad4735faa2b9652df0961703""]",51766029614,current_img.jpg,<PIL.JpegImagePlugin.JpegImageFile image mode=RGB size=2304x3072 at 0x1EA11FBE3D0>,2304,3072,"[(0, 0, 760, 1013), (0, 1013, 760, 2058), (0, 2058, 760, 3072), (760, 0, 1543, 1013), (760, 1013, 1543, 2058), (760, 2058, 1543, 3072), (1543, 0, 2304, 1013), (1543, 1013, 2304, 2058), (1543, 2058, 2304, 3072)]",1698573852,1,5176602961401,0,255,176.8228828,22712,0,255,193.7077402,21846,0,255,214.2629046,43269,"(181, 206, 243)",107,"(216.0, 0.47945205479452063, 0.7137254901960783)",591459,"(62.50000000000007, 0.09448818897637801, 0.5019607843137255)",18294,"(60.0, 0.07949790794979075, 0.5313725490196078)",16183,"(120.0, 0.02145922746781114, 0.45686274509803926)",6769,"(129.99999999999997, 0.029126213592233042, 0.403921568627451)",5824,"(57.599999999999945, 0.09803921568627455, 0.5)",5293,"[215.80645161290323, 0.7209302325581393, 0.8313725490196078]",1363,0,0,5584,8,0,118203,649,0,17195,1,0,256940,4748,12,367678,86859,0,2329,2,0,588,0,0,12,0,0.4039735099,0.6,0.7272727273,1,186.9728512,0.5457612506,0.7675275801,0.9901960784,52,0,4,0.7235294118,0.7941176471,0.8921568627,256274,1725,"(215.2941176470588, 0.5573770491803279, 0.7607843137254902)",6809,"(213.33333333333331, 0.931034482758621, 0.9431372549019608)",6473,"(215.65217391304347, 0.5519999999999998, 0.7549019607843137)",6190,"(214.92537313432834, 0.5826086956521738, 0.7745098039215687)",4774
